area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,3.3722262877
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,3.3722262877
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.7493836195
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,94.1701486569,498681.0356571629
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,94.1701486569,498681.0356571629
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,20.9266997015,110818.00792381397
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,1.1705352592
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,4.6821410366
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,32.6874503543,400056.80176818604
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,130.7498014170,1600227.2070727441
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,5.3265930332
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2002,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,148.7462628480,626116.3054898008
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2002,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Discards,Unreported,longline,,0.0001651623
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2002,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Discards,Unreported,unknown by source,,0.0000526147
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2002,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,longline,Direct human consumption,0.0000004522,0.00036811776378633696
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2002,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,longline,Direct human consumption,0.0008909425,0.7253238539619229
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2002,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.0003730385,0.3036938312469758
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2002,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,longline,Direct human consumption,0.0001205676,0.09815507907665125
"Puerto Rico (USA)",eez,Assigned Tuna RFMO catch,,2002,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,longline,Direct human consumption,0.0000160017,0.013027136080642156
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.0658091341,23271.832840841296
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,0.5154974632
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,2.9147050190
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,6.9026207511
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,1.0967491040
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,14.8502109850,28642.22563558998
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,83.9654655567,161947.71996872287
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,198.8474858173,383525.4974902964
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,31.5946377131,60937.904732136165
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Recreational,Landings,Reported,recreational fishing gear,Direct human consumption,180.9962545529,349095.0779987962
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,84.6034565901,163178.24007050594
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,19.0761446417,83449.83468454854
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,1.3773612170
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,39.6783808548,173575.65614386162
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,1.3773612170
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Mollusca","Clams, seasnails, squids, octopuses","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,39.6783808500,124881.63293310496
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,1.3773612170
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,39.6783808548,95033.13448788095
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.8536736630,15103.708908501963
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,1.5443240318
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,44.4881679124,362489.0138040474
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Reported,recreational fishing gear,Direct human consumption,71.5761978498,583201.9295899471
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Serranidae","Basses, groupers, hinds","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,33.4570113765,272607.293754337
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,17.7784155862,13482.773055041229
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Reported,recreational fishing gear,Direct human consumption,686.4808066508,520612.4740325959
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Lutjanidae","Snappers","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,320.8831545652,243350.9740623844
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3.1175420696,6522.995384451244
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,0.8657574118
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,1.7315148235
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,24.9403365570,52183.96307560995
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,49.8806731139,104367.9261512199
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Reported,recreational fishing gear,Direct human consumption,120.3781509293,251873.46485318296
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Haemulidae","Grunts, sweetlips, bonnetmouths","Medium demersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,56.2686100422,117733.73875911433
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,5.8500176901,4436.52925658418
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Reported,recreational fishing gear,Direct human consumption,111.0110361258,84188.41372174406
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,51.8901200419,39352.36573426928
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.9379315568,9083.968903465237
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,0.6167267162
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,0.9183683795
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.0794254830
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,17.7663761882,83279.10666181662
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,26.4559288271,124011.00231628052
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Ostraciidae","Box-, cow-, trunkfishes","Medium reef assoc. fish (30 - 89 cm)","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,2.2880523476,10725.144705068236
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Engraulidae","Anchovies, round herrings","Small pelagics (<30 cm)","Anchovies","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,186.0804649127,143315.3780342935
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Engraulidae","Anchovies, round herrings","Small pelagics (<30 cm)","Anchovies","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Other,0.1862667316,16.155109165291986
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,1.2360933998
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.1412678171
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,35.6088033312,304761.7178431111
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,4.0695775236,34829.91061064136
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Coryphaena","Dolphinfishes","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1.9076144642,1446.6943227991865
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Coryphaena","Dolphinfishes","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Reported,recreational fishing gear,Direct human consumption,36.1992509106,27452.743604916555
"Puerto Rico (USA)",eez,Reconstructed domestic catch,2,2003,"Coryphaena","Dolphinfishes","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,16.9206913180,12832.293174218199
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,1.7252684446
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,2.7343464884
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.5243398969
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,49.7007303378,447156.77503851836
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,78.7697809529,708690.6164560975
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,15.1049396994,135898.93100624526
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.7946314713
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.7946314713
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,22.8913735700,96424.14253768923
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,22.8913735700,96424.14253768923
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.3531695428
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.3531695428
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,10.1739438089,21044.802768731162
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,10.1739438089,21044.802768731162
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.8740946185
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.8740946185
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,25.1805109271,57700.20911043811
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,25.1805109271,57700.20911043811
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.5032665985
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.5032665985
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,14.4978699277,33221.33251813104
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,14.4978699277,33221.33251813104
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.3531695428
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.3531695428
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,10.1739438089,29652.345840934096
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,10.1739438089,29652.345840934096
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.3531695428
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.3531695428
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,10.1739438089,28994.569851856617
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,10.1739438089,28994.569851856617
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,1.2076290900
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,2.4152581801
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,0.1677262625
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,34.7888167424,149586.97198051243
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,69.5776334849,299173.94396102487
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,2003,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,4.8317801031,20775.968330626696
