area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,45.6438824753,362092.4632378856
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Etelis","Snappers","Medium bathydemersals (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,8.8812312488,70454.7186840717
"US Virgin Isl.",eez,Reconstructed domestic catch,1,1979,"Thunnus","Tunas","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,12.5141142689,214.4286171733282
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1979,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,77.9139988000,212106.7592992172
"US Virgin Isl.",eez,Reconstructed domestic catch,3,1979,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,17.8072743590,48477.08132575745
"US Virgin Isl.",eez,Reconstructed domestic catch,3,1979,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,36.9378974448,100556.74003410643
"US Virgin Isl.",eez,Reconstructed domestic catch,3,1979,"Acanthurus","Surgeonfishes","Small reef assoc. fish (<30 cm)","Perch-likes","US Virgin Isl.",Artisanal,Landings,Reported,small scale lines,Direct human consumption,3.3203081962,9038.938088256105
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,2.2036333501
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,7.2118909640
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,14.4908789676,60020.78595727236
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,47.4246948029,196431.66313289155
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,4.6897637267,19424.860663197524
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,15.3483176511,63572.27126137348
"US Virgin Isl.",eez,Reconstructed domestic catch,1,1979,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,12.5141142689,214.4286171733282
"US Virgin Isl.",eez,Reconstructed domestic catch,1,1979,"Acanthocybium solandri","Wahoo","Large pelagics (>=90 cm)","Perch-likes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,12.5141142689,214.4286171733282
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.9793926001
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,3.2052848729
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,6.4403906522,23259.631850366313
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,21.0776421346,76122.43151028948
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.0843394341,7527.643974743564
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,6.8214745116,24635.925735524357
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,2.4239966851
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,7.9330800604
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,15.9399668643,57708.49813673699
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,52.1671642832,188864.17572023027
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,5.1587400994,18676.522099969057
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,16.8831494162,61123.16323626237
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,1.3956344551
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,4.5675309439
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,9.1775566795,33226.10498781832
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,30.0356400419,108739.97996013255
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.9701836936,10753.149087860975
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Scomberomorus regalis","Cero","Large reef assoc. fish (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,9.7206011790,35192.12428754501
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.9793926001
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,3.2052848729
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,6.4403906522,36731.20307017801
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,21.0776421346,120211.21004785485
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.0843394341,11887.523467915646
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,6.8214745116,38904.62225863297
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.9793926001
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,3.2052848729
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,6.4403906522,15264.67258325781
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,21.0776421346,49957.11027247993
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.0843394341,4940.190856717462
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,6.8214745116,16167.897349257126
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,16.8977287168
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,33.7954574336
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,2.3469067662
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,111.1178235020,836733.1008189262
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,222.2356470040,1673466.2016378525
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,15.4330310419,116212.93066929538
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,35.9616790133,270796.58549062215
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,71.9233580267,541593.1709812443
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,4.9946776407,37610.63687369749
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale seine nets,,38.0120665902
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,38.0120665902
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,8.4471259089
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,249.9636594427,2271436.770884875
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,249.9636594427,2271436.770884875
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,55.5474798762,504763.72686330654
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,80.8971288546,735117.7109062151
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,80.8971288546,735117.7109062151
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,17.9771397455,163359.49131249226
"US Virgin Isl.",eez,Reconstructed domestic catch,1,1979,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","US Virgin Isl.",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,12.5141142689,214.4286171733282
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,bagnets,,23.4583624960
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale pots or traps,,19.7544105229
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,bagnets,Direct human consumption,154.2599142857,2300413.3125788528
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,129.9030857143,1937190.157961147
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Unreported,bagnets,Direct human consumption,49.9239937153,744495.5501985475
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,42.0412578655,626943.6212198294
"US Virgin Isl.",eez,Reconstructed domestic catch,2,1979,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","US Virgin Isl.",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,38.0811333333,573947.798070831
"US Virgin Isl.",eez,Reconstructed domestic catch,3,1979,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","US Virgin Isl.",Artisanal,Landings,Reported,bagnets,Direct human consumption,55.5777142857,837651.1921771431
"US Virgin Isl.",eez,Reconstructed domestic catch,3,1979,"Panulirus argus","Caribbean spiny lobster","Lobsters, crabs","Crustaceans","US Virgin Isl.",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,46.8022857143,705390.477622857
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Discards,Unreported,hand or tools,,39.9307902580
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Reported,hand or tools,Direct human consumption,262.5810000000,1355373.0128730002
"Puerto Rico (USA)",eez,Reconstructed domestic catch,3,1979,"Lobatus gigas","Pink conch","Other demersal invertebrates","Molluscs","Puerto Rico (USA)",Artisanal,Landings,Unreported,hand or tools,Direct human consumption,84.9805489291,438646.9037652803
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Direct human consumption,2.5794302939,3430.2863294575827
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Direct human consumption,0.8977570955,1193.8930465274295
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0012910062,0.003987454988812903
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0004493279,0.0013878126568045365
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Other,0.0004493279,0.0013878126568045365
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Other,0.0012910062,0.003987454988812903
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,29.7172095682,42009.614437309996
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,85.3833080175,120701.77184567245
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0427343884,0.21890693469206784
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0148734783,0.07618940288486627
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0427343884,0.21890693469206784
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0148734783,0.07618940288486627
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,10.6888384269,27967.16403378685
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,30.7111063594,80355.08770055676
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,unknown class,,4.7734872375
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,unknown class,,1.6613870310
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Direct human consumption,25.6228682071,51486.82198111258
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Direct human consumption,73.6194710137,147931.62763007128
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0368465821,0.20358070209395054
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0128242584,0.07085518854502532
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Other,0.0128242584,0.07085518854502532
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,unknown class,Other,0.0368465821,0.20358070209395054
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Sint Maarten",Industrial,Landings,Reported,pots or traps,Direct human consumption,1.2351410586,2516.305943225075
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Sint Maarten",Industrial,Landings,Reported,pots or traps,Direct human consumption,3.5487998698,7229.8351203936945
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,2.5013410543,6948.35525048395
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,0.6031880883,1675.5672373685375
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,unknown class,Direct human consumption,2.3988566866,3750.0510970227892
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,unknown class,Direct human consumption,9.9593682852,15569.141821694557
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0049846688,0.015395854211928794
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0012006290,0.003708312290957245
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,unknown class,Other,0.0012006290,0.003708312290957245
"Puerto Rico (USA)",eez,Inferred foreign catch,,1979,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Landings,Reported,unknown class,Other,0.0049846688,0.015395854211928794
"US Virgin Isl.",eez,Inferred foreign catch,,1979,"Chondrichthyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,2.2760559661,7000.469886975515
